Time,control,height
6.508,0.014216,1.498633
6.509,0.013945,1.49866
6.51,0.013673,1.498687
6.511,0.013403,1.498714
6.512,0.013133,1.49874
6.513,0.012864,1.498767
6.514,0.012596,1.498794
6.515,0.012329,1.49882
6.516,0.012062,1.498847
6.517,0.011796,1.498873
6.518,0.011531,1.4989
6.519,0.011266,1.498926
6.52,0.011002,1.498952
6.521,0.010739,1.498978
6.522,0.010477,1.499004
6.523,0.010216,1.49903
6.524,0.009955,1.499056
6.525,0.009696,1.499082
6.526,0.009437,1.499108
6.527,0.009179,1.499133
6.528,0.008922,1.499159
6.529,0.008665,1.499184
6.53,0.00841,1.49921
6.531,0.008155,1.499235
6.532,0.007902,1.49926
6.533,0.007649,1.499285
6.534,0.007397,1.49931
6.535,0.007146,1.499335
6.536,0.006896,1.49936
6.537,0.006647,1.499385
6.538,0.006399,1.499409
6.539,0.006152,1.499434
6.54,0.005906,1.499458
6.541,0.005661,1.499483
6.542,0.005417,1.499507
6.543,0.005173,1.499531
6.544,0.004931,1.499555
6.545,0.00469,1.499579
6.546,0.00445,1.499603
6.547,0.004211,1.499626
6.548,0.003973,1.49965
6.549,0.003736,1.499673
6.55,0.0035,1.499697
6.551,0.003265,1.49972
6.552,0.003031,1.499743
6.553,0.002799,1.499766
6.554,0.002567,1.499789
6.555,0.002337,1.499812
6.556,0.002107,1.499835
6.557,0.001879,1.499857
6.558,0.001652,1.49988
6.559,0.001426,1.499902
6.56,0.001201,1.499924
6.561,0.000978,1.499947
6.562,0.000755,1.499969
6.563,0.000534,1.49999
6.564,0.000314,1.500012
6.565,0.000095,1.500034
6.566,0,1.500055
6.567,0,1.500077
6.568,0,1.500098
6.569,0,1.500119
6.57,0,1.50014
6.571,0,1.500161
6.572,0,1.500182
6.573,0,1.500203
6.574,0,1.500223
6.575,0,1.500243
6.576,0,1.500264
6.577,0,1.500284
6.578,0,1.500304
6.579,0,1.500324
6.58,0,1.500343
6.581,0,1.500363
6.582,0,1.500382
6.583,0,1.500402
6.584,0,1.500421
6.585,0,1.50044
6.586,0,1.500459
6.587,0,1.500478
6.588,0,1.500496
6.589,0,1.500515
6.59,0,1.500533
6.591,0,1.500551
6.592,0,1.50057
6.593,0,1.500588
6.594,0,1.500605
6.595,0,1.500623
6.596,0,1.500641
6.597,0,1.500658
6.598,0,1.500675
6.599,0,1.500692
6.6,0,1.500709
6.601,0,1.500726
6.602,0,1.500743
6.603,0,1.500759
6.604,0,1.500776
6.605,0,1.500792
6.606,0,1.500808
6.607,0,1.500824
6.608,0,1.50084
6.609,0,1.500855
6.61,0,1.500871
6.611,0,1.500886
6.612,0,1.500902
6.613,0,1.500917
6.614,0,1.500931
6.615,0,1.500946
6.616,0,1.500961
6.617,0,1.500975
6.618,0,1.50099
6.619,0,1.501004
6.62,0,1.501018
6.621,0,1.501032
6.622,0,1.501045
6.623,0,1.501059
6.624,0,1.501072
6.625,0,1.501085
6.626,0,1.501098
6.627,0,1.501111
6.628,0,1.501124
6.629,0,1.501137
6.63,0,1.501149
6.631,0,1.501161
6.632,0,1.501174
6.633,0,1.501185
6.634,0,1.501197
6.635,0,1.501209
6.636,0,1.50122
6.637,0,1.501232
6.638,0,1.501243
6.639,0,1.501254
6.64,0,1.501265
6.641,0,1.501275
6.642,0,1.501286
6.643,0,1.501296
6.644,0,1.501306
6.645,0,1.501316
6.646,0,1.501326
6.647,0,1.501336
6.648,0,1.501346
6.649,0,1.501355
6.65,0,1.501364
6.651,0,1.501373
6.652,0,1.501382
6.653,0,1.501391
6.654,0,1.501399
6.655,0,1.501408
6.656,0,1.501416
6.657,0,1.501424
6.658,0,1.501432
6.659,0,1.501439
6.66,0,1.501447
6.661,0,1.501454
6.662,0,1.501461
6.663,0,1.501469
6.664,0,1.501475
6.665,0,1.501482
6.666,0,1.501489
6.667,0,1.501495
6.668,0,1.501501
6.669,0,1.501507
6.67,0,1.501513
6.671,0,1.501519
6.672,0,1.501524
6.673,0,1.501529
6.674,0,1.501535
6.675,0,1.501539
6.676,0,1.501544
6.677,0,1.501549
6.678,0,1.501553
6.679,0,1.501558
6.68,0,1.501562
6.681,0,1.501566
6.682,0,1.501569
6.683,0,1.501573
6.684,0,1.501576
6.685,0,1.50158
6.686,0,1.501583
6.687,0,1.501586
6.688,0,1.501588
6.689,0,1.501591
6.69,0,1.501593
6.691,0,1.501595
6.692,0,1.501597
6.693,0,1.501599
6.694,0,1.501601
6.695,0,1.501602
6.696,0,1.501604
6.697,0,1.501605
6.698,0,1.501606
6.699,0,1.501606
6.7,0,1.501607
6.701,0,1.501607
6.702,0,1.501608
6.703,0,1.501608
6.704,0,1.501608
6.705,0,1.501607
6.706,0,1.501607
6.707,0,1.501606
6.708,0,1.501605
6.709,0,1.501604
6.71,0,1.501603
6.711,0,1.501602
6.712,0,1.5016
6.713,0,1.501599
6.714,0,1.501597
6.715,0,1.501595
6.716,0,1.501592
6.717,0,1.50159
6.718,0,1.501587
6.719,0,1.501584
6.72,0,1.501582
6.721,0,1.501578
6.722,0,1.501575
6.723,0,1.501571
6.724,0,1.501568
6.725,0,1.501564
6.726,0,1.50156
6.727,0,1.501556
6.728,0,1.501551
6.729,0,1.501547
6.73,0,1.501542
6.731,0,1.501537
6.732,0,1.501532
6.733,0,1.501526
6.734,0,1.501521
6.735,0,1.501515
6.736,0,1.501509
6.737,0,1.501503
6.738,0,1.501497
6.739,0,1.501491
6.74,0,1.501484
6.741,0,1.501477
6.742,0,1.50147
6.743,0,1.501463
6.744,0,1.501456
6.745,0,1.501449
6.746,0,1.501441
6.747,0,1.501433
6.748,0,1.501425
6.749,0,1.501417
6.75,0,1.501409
6.751,0,1.5014
6.752,0,1.501391
6.753,0,1.501382
6.754,0,1.501373
6.755,0,1.501364
6.756,0,1.501355
6.757,0,1.501345
6.758,0,1.501335
6.759,0,1.501325
6.76,0,1.501315
6.761,0,1.501305
6.762,0,1.501294
6.763,0,1.501283
6.764,0,1.501272
6.765,0,1.501261
6.766,0,1.50125
6.767,0,1.501239
6.768,0,1.501227
6.769,0,1.501215
6.77,0,1.501203
6.771,0,1.501191
6.772,0,1.501179
6.773,0,1.501166
6.774,0,1.501154
6.775,0,1.501141
6.776,0,1.501128
6.777,0,1.501115
6.778,0,1.501101
6.779,0,1.501088
6.78,0,1.501074
6.781,0,1.50106
6.782,0,1.501046
6.783,0,1.501032
6.784,0,1.501017
6.785,0,1.501003
6.786,0,1.500988
6.787,0,1.500973
6.788,0,1.500958
6.789,0,1.500942
6.79,0,1.500927
6.791,0,1.500911
6.792,0,1.500895
6.793,0,1.500879
6.794,0,1.500863
6.795,0,1.500847
6.796,0,1.50083
6.797,0,1.500813
6.798,0,1.500796
6.799,0,1.500779
6.8,0,1.500762
6.801,0,1.500745
6.802,0,1.500727
6.803,0,1.500709
6.804,0,1.500691
6.805,0,1.500673
6.806,0,1.500655
6.807,0,1.500637
6.808,0,1.500618
6.809,0,1.500599
6.81,0,1.50058
6.811,0,1.500561
6.812,0,1.500542
6.813,0,1.500522
6.814,0,1.500502
6.815,0,1.500483
6.816,0,1.500463
6.817,0,1.500442
6.818,0,1.500422
6.819,0,1.500402
6.82,0,1.500381
6.821,0,1.50036
6.822,0,1.500339
6.823,0,1.500318
6.824,0,1.500296
6.825,0,1.500275
6.826,0,1.500253
6.827,0,1.500231
6.828,0,1.500209
6.829,0,1.500187
6.83,0,1.500165
6.831,0,1.500142
6.832,0,1.50012
6.833,0,1.500097
6.834,0,1.500074
6.835,0,1.500051
6.836,0,1.500027
6.837,0,1.500004
6.838,0,1.49998
6.839,0,1.499956
6.84,0.0002,1.499932
6.841,0.000439,1.499908
6.842,0.000679,1.499884
6.843,0.000921,1.499859
6.844,0.001164,1.499834
6.845,0.001409,1.49981
6.846,0.001656,1.499785
6.847,0.001904,1.499759
6.848,0.002154,1.499734
6.849,0.002405,1.499709
6.85,0.002658,1.499683
6.851,0.002913,1.499657
6.852,0.003169,1.499631
6.853,0.003427,1.499605
6.854,0.003686,1.499579
6.855,0.003947,1.499553
6.856,0.00421,1.499526
6.857,0.004474,1.499499
6.858,0.004739,1.499472
6.859,0.005006,1.499445
6.86,0.005275,1.499418
6.861,0.005545,1.499391
6.862,0.005817,1.499364
6.863,0.00609,1.499336
6.864,0.006365,1.499308
6.865,0.006641,1.49928
6.866,0.006919,1.499252
6.867,0.007198,1.499224
6.868,0.007478,1.499196
6.869,0.007761,1.499167
6.87,0.008044,1.499138
6.871,0.008329,1.49911
6.872,0.008616,1.499081
6.873,0.008904,1.499052
6.874,0.009193,1.499022
6.875,0.009484,1.498993
6.876,0.009776,1.498964
6.877,0.01007,1.498934
6.878,0.010365,1.498904
6.879,0.010661,1.498874
6.88,0.010959,1.498844
6.881,0.011258,1.498814
6.882,0.011559,1.498784
6.883,0.011861,1.498753
6.884,0.012164,1.498723
6.885,0.012469,1.498692
6.886,0.012775,1.498661
6.887,0.013082,1.49863
6.888,0.013391,1.498599
6.889,0.013701,1.498568
6.89,0.014012,1.498536
6.891,0.014325,1.498505
6.892,0.014639,1.498473
6.893,0.014954,1.498441
6.894,0.01527,1.498409
6.895,0.015588,1.498377
6.896,0.015907,1.498345
6.897,0.016227,1.498313
6.898,0.016549,1.49828
6.899,0.016872,1.498248
6.9,0.017195,1.498215
6.901,0.017521,1.498183
6.902,0.017847,1.49815
6.903,0.018175,1.498117
6.904,0.018503,1.498084
6.905,0.018833,1.49805
6.906,0.019165,1.498017
6.907,0.019497,1.497983
6.908,0.01983,1.49795
6.909,0.020165,1.497916
6.91,0.020501,1.497882
6.911,0.020838,1.497849
6.912,0.021176,1.497814
6.913,0.021515,1.49778
6.914,0.021855,1.497746
6.915,0.022196,1.497712
6.916,0.022539,1.497677
6.917,0.022882,1.497643
6.918,0.023227,1.497608
6.919,0.023573,1.497573
6.92,0.023919,1.497538
6.921,0.024267,1.497503
6.922,0.024616,1.497468
6.923,0.024965,1.497433
6.924,0.025316,1.497398
6.925,0.025668,1.497363
6.926,0.026021,1.497327
6.927,0.026374,1.497292
6.928,0.026729,1.497256
6.929,0.027084,1.49722
6.93,0.027441,1.497184
6.931,0.027799,1.497148
6.932,0.028157,1.497112
6.933,0.028516,1.497076
6.934,0.028877,1.49704
6.935,0.029238,1.497004
6.936,0.0296,1.496967
6.937,0.029963,1.496931
6.938,0.030326,1.496894
6.939,0.030691,1.496858
6.94,0.031057,1.496821
6.941,0.031423,1.496784
6.942,0.03179,1.496747
6.943,0.032158,1.49671
6.944,0.032527,1.496673
6.945,0.032896,1.496636
6.946,0.033266,1.496599
6.947,0.033638,1.496562
6.948,0.034009,1.496524
6.949,0.034382,1.496487
6.95,0.034755,1.49645
6.951,0.035129,1.496412
6.952,0.035504,1.496374
6.953,0.03588,1.496337
6.954,0.036256,1.496299
6.955,0.036633,1.496261
6.956,0.03701,1.496223
6.957,0.037388,1.496185
6.958,0.037767,1.496147
6.959,0.038147,1.496109
6.96,0.038527,1.496071
6.961,0.038907,1.496033
6.962,0.039289,1.495995
6.963,0.039671,1.495956
6.964,0.040053,1.495918
6.965,0.040436,1.49588
6.966,0.04082,1.495841
6.967,0.041204,1.495803
6.968,0.041588,1.495764
6.969,0.041974,1.495725
6.97,0.042359,1.495687
6.971,0.042746,1.495648
6.972,0.043132,1.495609
6.973,0.04352,1.49557
6.974,0.043907,1.495532
6.975,0.044295,1.495493
6.976,0.044684,1.495454
6.977,0.045073,1.495415
6.978,0.045462,1.495376
6.979,0.045852,1.495337
6.98,0.046242,1.495298
6.981,0.046633,1.495258
6.982,0.047024,1.495219
6.983,0.047415,1.49518
6.984,0.047807,1.495141
6.985,0.048199,1.495102
6.986,0.048591,1.495062
6.987,0.048984,1.495023
6.988,0.049377,1.494984
6.989,0.04977,1.494944
6.99,0.050163,1.494905
6.991,0.050557,1.494865
6.992,0.050951,1.494826
6.993,0.051346,1.494787
6.994,0.05174,1.494747
6.995,0.052135,1.494708
6.996,0.05253,1.494668
6.997,0.052925,1.494628
6.998,0.05332,1.494589
6.999,0.053715,1.494549
7,0.054111,1.49451
7.001,0.054507,1.49447
7.002,0.054903,1.494431
7.003,0.055299,1.494391
7.004,0.055695,1.494351
7.005,0.056091,1.494312
7.006,0.056487,1.494272
7.007,0.056883,1.494232
7.008,0.05728,1.494193
7.009,0.057676,1.494153
7.01,0.058073,1.494113
7.011,0.058469,1.494074
7.012,0.058866,1.494034
7.013,0.059262,1.493995
7.014,0.059659,1.493955
7.015,0.060055,1.493915
7.016,0.060451,1.493876
7.017,0.060848,1.493836
7.018,0.061244,1.493796
7.019,0.06164,1.493757
7.02,0.062036,1.493717
7.021,0.062432,1.493678
7.022,0.062828,1.493638
7.023,0.063224,1.493599
7.024,0.063619,1.493559
7.025,0.064015,1.49352
7.026,0.06441,1.49348
7.027,0.064805,1.493441
7.028,0.0652,1.493401
7.029,0.065594,1.493362
7.03,0.065989,1.493322
7.031,0.066383,1.493283
7.032,0.066777,1.493244
7.033,0.06717,1.493204
7.034,0.067564,1.493165
7.035,0.067957,1.493126
7.036,0.06835,1.493087
7.037,0.068742,1.493047
7.038,0.069134,1.493008
7.039,0.069526,1.492969
7.04,0.069918,1.49293
7.041,0.070309,1.492891
7.042,0.0707,1.492852
7.043,0.07109,1.492813
7.044,0.07148,1.492774
7.045,0.071869,1.492735
7.046,0.072259,1.492696
7.047,0.072647,1.492658
7.048,0.073035,1.492619
7.049,0.073423,1.49258
7.05,0.073811,1.492542
7.051,0.074197,1.492503
7.052,0.074584,1.492465
7.053,0.074969,1.492426
7.054,0.075355,1.492388
7.055,0.075739,1.492349
7.056,0.076123,1.492311
7.057,0.076507,1.492273
7.058,0.07689,1.492235
7.059,0.077272,1.492196
7.06,0.077654,1.492158
7.061,0.078035,1.49212
7.062,0.078416,1.492082
7.063,0.078796,1.492045
7.064,0.079175,1.492007
7.065,0.079554,1.491969
7.066,0.079932,1.491931
7.067,0.080309,1.491894
7.068,0.080685,1.491856
7.069,0.081061,1.491819
7.07,0.081436,1.491782
7.071,0.081811,1.491744
7.072,0.082184,1.491707
7.073,0.082557,1.49167
7.074,0.082929,1.491633
7.075,0.0833,1.491596
7.076,0.083671,1.491559
7.077,0.08404,1.491522
7.078,0.084409,1.491486
7.079,0.084777,1.491449
7.08,0.085144,1.491412
7.081,0.08551,1.491376
7.082,0.085875,1.49134
7.083,0.08624,1.491303
7.084,0.086603,1.491267
7.085,0.086966,1.491231
7.086,0.087327,1.491195
7.087,0.087688,1.491159
7.088,0.088048,1.491124
7.089,0.088406,1.491088
7.09,0.088764,1.491052
7.091,0.089121,1.491017
7.092,0.089477,1.490981
7.093,0.089831,1.490946
7.094,0.090185,1.490911
7.095,0.090538,1.490876
7.096,0.090889,1.490841
7.097,0.09124,1.490806
7.098,0.091589,1.490772
7.099,0.091938,1.490737
7.1,0.092285,1.490702
7.101,0.092631,1.490668
7.102,0.092976,1.490634
7.103,0.09332,1.4906
7.104,0.093662,1.490566
7.105,0.094004,1.490532
7.106,0.094344,1.490498
7.107,0.094683,1.490464
7.108,0.095021,1.490431
7.109,0.095358,1.490397
7.11,0.095694,1.490364
7.111,0.096028,1.490331
7.112,0.096361,1.490298
7.113,0.096693,1.490265
7.114,0.097023,1.490232
7.115,0.097352,1.490199
7.116,0.09768,1.490167
7.117,0.098007,1.490134
7.118,0.098332,1.490102
7.119,0.098656,1.49007
7.12,0.098979,1.490038
7.121,0.0993,1.490006
7.122,0.09962,1.489974
7.123,0.099938,1.489943
7.124,0.100255,1.489911
7.125,0.100571,1.48988
7.126,0.100885,1.489849
7.127,0.101198,1.489818
7.128,0.101509,1.489787
7.129,0.101819,1.489757
7.13,0.102128,1.489726
7.131,0.102435,1.489696
7.132,0.10274,1.489665
7.133,0.103044,1.489635
7.134,0.103347,1.489605
7.135,0.103648,1.489576
7.136,0.103947,1.489546
7.137,0.104245,1.489516
7.138,0.104541,1.489487
7.139,0.104836,1.489458
7.14,0.105129,1.489429
7.141,0.105421,1.4894
7.142,0.105711,1.489371
7.143,0.105999,1.489343
7.144,0.106286,1.489314
7.145,0.106572,1.489286
7.146,0.106855,1.489258
7.147,0.107137,1.48923
7.148,0.107417,1.489203
7.149,0.107696,1.489175
7.15,0.107973,1.489148
7.151,0.108248,1.489121
7.152,0.108521,1.489094
7.153,0.108793,1.489067
7.154,0.109063,1.48904
7.155,0.109332,1.489014
7.156,0.109598,1.488987
7.157,0.109863,1.488961
7.158,0.110126,1.488935
7.159,0.110387,1.48891
7.16,0.110647,1.488884
7.161,0.110904,1.488859
7.162,0.11116,1.488833
7.163,0.111414,1.488808
7.164,0.111667,1.488783
7.165,0.111917,1.488759
7.166,0.112166,1.488734
7.167,0.112412,1.48871
7.168,0.112657,1.488686
7.169,0.1129,1.488662
7.17,0.113141,1.488638
7.171,0.11338,1.488615
7.172,0.113618,1.488591
7.173,0.113853,1.488568
7.174,0.114087,1.488545
7.175,0.114318,1.488522
7.176,0.114548,1.4885
7.177,0.114775,1.488478
7.178,0.115001,1.488455
7.179,0.115225,1.488433
7.18,0.115446,1.488412
7.181,0.115666,1.48839
7.182,0.115884,1.488369
7.183,0.116099,1.488348
7.184,0.116313,1.488327
7.185,0.116525,1.488306
7.186,0.116734,1.488285
7.187,0.116942,1.488265
7.188,0.117148,1.488245
7.189,0.117351,1.488225
7.19,0.117552,1.488205
7.191,0.117752,1.488186
7.192,0.117949,1.488166
7.193,0.118144,1.488147
7.194,0.118337,1.488128
7.195,0.118528,1.48811
7.196,0.118717,1.488091
7.197,0.118904,1.488073
7.198,0.119088,1.488055
7.199,0.119271,1.488037
7.2,0.119451,1.488019
7.201,0.119629,1.488002
7.202,0.119805,1.487985
7.203,0.119979,1.487968
7.204,0.12015,1.487951
7.205,0.12032,1.487935
7.206,0.120487,1.487919
7.207,0.120652,1.487902
7.208,0.120815,1.487887
7.209,0.120975,1.487871
7.21,0.121134,1.487856
7.211,0.12129,1.48784
7.212,0.121444,1.487826
7.213,0.121595,1.487811
7.214,0.121744,1.487796
7.215,0.121892,1.487782
7.216,0.122036,1.487768
7.217,0.122179,1.487754
7.218,0.122319,1.487741
7.219,0.122457,1.487727
7.22,0.122593,1.487714
7.221,0.122726,1.487701
7.222,0.122857,1.487689
7.223,0.122986,1.487676
7.224,0.123112,1.487664
7.225,0.123236,1.487652
7.226,0.123358,1.487641
7.227,0.123477,1.487629
7.228,0.123594,1.487618
7.229,0.123709,1.487607
7.23,0.123821,1.487596
7.231,0.123931,1.487586
7.232,0.124038,1.487575
7.233,0.124144,1.487565
7.234,0.124246,1.487556
7.235,0.124347,1.487546
7.236,0.124445,1.487537
7.237,0.12454,1.487528
7.238,0.124633,1.487519
7.239,0.124724,1.48751
7.24,0.124812,1.487502
7.241,0.124898,1.487494
7.242,0.124982,1.487486
7.243,0.125063,1.487478
7.244,0.125141,1.487471
7.245,0.125218,1.487464
7.246,0.125291,1.487457
7.247,0.125362,1.48745
7.248,0.125431,1.487444
7.249,0.125498,1.487438
7.25,0.125561,1.487432
7.251,0.125623,1.487426
7.252,0.125682,1.487421
7.253,0.125738,1.487416
7.254,0.125792,1.487411
7.255,0.125843,1.487406
7.256,0.125892,1.487402
7.257,0.125939,1.487398
7.258,0.125982,1.487394
7.259,0.126024,1.48739
7.26,0.126063,1.487387
7.261,0.126099,1.487384
7.262,0.126133,1.487381
7.263,0.126164,1.487378
7.264,0.126193,1.487376
7.265,0.126219,1.487374
7.266,0.126243,1.487372
7.267,0.126264,1.48737
7.268,0.126283,1.487369
7.269,0.126299,1.487368
7.27,0.126312,1.487367
7.271,0.126323,1.487366
7.272,0.126332,1.487366
7.273,0.126338,1.487366
7.274,0.126341,1.487366
7.275,0.126342,1.487366
7.276,0.12634,1.487367
7.277,0.126336,1.487368
7.278,0.126329,1.487369
7.279,0.126319,1.487371
7.28,0.126307,1.487372
7.281,0.126292,1.487374
7.282,0.126275,1.487377
7.283,0.126255,1.487379
7.284,0.126233,1.487382
7.285,0.126208,1.487385
7.286,0.12618,1.487388
7.287,0.12615,1.487392
7.288,0.126117,1.487396
7.289,0.126082,1.4874
7.29,0.126044,1.487404
7.291,0.126003,1.487409
7.292,0.12596,1.487413
7.293,0.125914,1.487418
7.294,0.125866,1.487424
7.295,0.125815,1.487429
7.296,0.125761,1.487435
7.297,0.125705,1.487441
7.298,0.125647,1.487448
7.299,0.125585,1.487455
7.3,0.125521,1.487461
7.301,0.125455,1.487469
7.302,0.125385,1.487476
7.303,0.125314,1.487484
7.304,0.125239,1.487492
7.305,0.125162,1.4875
7.306,0.125083,1.487508
7.307,0.125,1.487517
7.308,0.124916,1.487526
7.309,0.124828,1.487535
7.31,0.124738,1.487545
7.311,0.124645,1.487555
7.312,0.12455,1.487565
7.313,0.124452,1.487575
7.314,0.124352,1.487586
7.315,0.124249,1.487597
7.316,0.124143,1.487608
7.317,0.124035,1.487619
7.318,0.123924,1.487631
7.319,0.12381,1.487642
7.32,0.123694,1.487655
7.321,0.123576,1.487667
7.322,0.123454,1.48768
7.323,0.12333,1.487693
7.324,0.123204,1.487706
7.325,0.123075,1.487719
7.326,0.122943,1.487733
7.327,0.122809,1.487747
7.328,0.122672,1.487761
7.329,0.122532,1.487775
7.33,0.12239,1.48779
7.331,0.122246,1.487805
7.332,0.122099,1.48782
7.333,0.121949,1.487836
7.334,0.121796,1.487852
7.335,0.121642,1.487868
7.336,0.121484,1.487884
7.337,0.121324,1.4879
7.338,0.121161,1.487917
7.339,0.120996,1.487934
7.34,0.120828,1.487951
7.341,0.120658,1.487969
7.342,0.120485,1.487987
7.343,0.12031,1.488005
7.344,0.120132,1.488023
7.345,0.119951,1.488042
7.346,0.119768,1.488061
7.347,0.119582,1.48808
7.348,0.119394,1.488099
7.349,0.119203,1.488119
7.35,0.11901,1.488138
7.351,0.118814,1.488158
7.352,0.118616,1.488179
7.353,0.118415,1.488199
7.354,0.118212,1.48822
7.355,0.118006,1.488241
7.356,0.117798,1.488263
7.357,0.117587,1.488284
7.358,0.117373,1.488306
7.359,0.117158,1.488328
7.36,0.116939,1.488351
7.361,0.116718,1.488373
7.362,0.116495,1.488396
7.363,0.116269,1.488419
7.364,0.116041,1.488442
7.365,0.11581,1.488466
7.366,0.115577,1.48849
7.367,0.115341,1.488514
7.368,0.115103,1.488538
7.369,0.114863,1.488563
7.37,0.11462,1.488587
7.371,0.114374,1.488612
7.372,0.114126,1.488638
7.373,0.113876,1.488663
7.374,0.113623,1.488689
7.375,0.113368,1.488715
7.376,0.113111,1.488741
7.377,0.112851,1.488768
7.378,0.112588,1.488794
7.379,0.112323,1.488821
7.38,0.112056,1.488849
7.381,0.111787,1.488876
7.382,0.111515,1.488904
7.383,0.111241,1.488931
7.384,0.110964,1.48896
7.385,0.110685,1.488988
7.386,0.110404,1.489017
7.387,0.11012,1.489045
7.388,0.109834,1.489074
7.389,0.109546,1.489104
7.39,0.109255,1.489133
7.391,0.108962,1.489163
7.392,0.108667,1.489193
7.393,0.108369,1.489223
7.394,0.10807,1.489254
7.395,0.107767,1.489284
7.396,0.107463,1.489315
7.397,0.107156,1.489346
7.398,0.106847,1.489378
7.399,0.106536,1.489409
7.4,0.106223,1.489441
7.401,0.105907,1.489473
7.402,0.105589,1.489505
7.403,0.105269,1.489538
7.404,0.104947,1.48957
7.405,0.104622,1.489603
7.406,0.104296,1.489636
7.407,0.103967,1.48967
7.408,0.103636,1.489703
7.409,0.103302,1.489737
7.41,0.102967,1.489771
7.411,0.102629,1.489805
7.412,0.102289,1.48984
7.413,0.101948,1.489874
7.414,0.101604,1.489909
7.415,0.101257,1.489944
7.416,0.100909,1.489979
7.417,0.100559,1.490015
7.418,0.100206,1.49005
7.419,0.099852,1.490086
7.42,0.099495,1.490122
7.421,0.099137,1.490159
7.422,0.098776,1.490195
7.423,0.098413,1.490232
7.424,0.098048,1.490269
7.425,0.097681,1.490306
7.426,0.097313,1.490343
7.427,0.096942,1.490381
7.428,0.096569,1.490418
7.429,0.096194,1.490456
7.43,0.095817,1.490494
7.431,0.095439,1.490532
7.432,0.095058,1.490571
7.433,0.094675,1.49061
7.434,0.094291,1.490648
7.435,0.093904,1.490687
7.436,0.093516,1.490727
7.437,0.093125,1.490766
7.438,0.092733,1.490806
7.439,0.092339,1.490846
7.44,0.091943,1.490885
7.441,0.091545,1.490926
7.442,0.091145,1.490966
7.443,0.090744,1.491006
7.444,0.09034,1.491047
7.445,0.089935,1.491088
7.446,0.089528,1.491129
7.447,0.089119,1.49117
7.448,0.088709,1.491212
7.449,0.088296,1.491253
7.45,0.087882,1.491295
7.451,0.087467,1.491337
7.452,0.087049,1.491379
7.453,0.08663,1.491421
7.454,0.086209,1.491464
7.455,0.085786,1.491506
7.456,0.085362,1.491549
7.457,0.084935,1.491592
7.458,0.084508,1.491635
7.459,0.084078,1.491679
7.46,0.083647,1.491722
7.461,0.083215,1.491766
7.462,0.08278,1.491809
7.463,0.082344,1.491853
7.464,0.081907,1.491897
7.465,0.081468,1.491941
7.466,0.081027,1.491986
7.467,0.080585,1.49203
7.468,0.080141,1.492075
7.469,0.079696,1.49212
7.47,0.079249,1.492165
7.471,0.078801,1.49221
7.472,0.078352,1.492255
7.473,0.0779,1.492301
7.474,0.077448,1.492346
7.475,0.076994,1.492392
7.476,0.076538,1.492438
7.477,0.076081,1.492484
7.478,0.075623,1.49253
7.479,0.075163,1.492576
7.48,0.074702,1.492622
7.481,0.074239,1.492669
7.482,0.073775,1.492716
7.483,0.07331,1.492762
7.484,0.072844,1.492809
7.485,0.072376,1.492856
7.486,0.071906,1.492904
7.487,0.071436,1.492951
7.488,0.070964,1.492998
7.489,0.070491,1.493046
7.49,0.070017,1.493093
7.491,0.069542,1.493141
7.492,0.069065,1.493189
7.493,0.068587,1.493237
7.494,0.068108,1.493285
7.495,0.067628,1.493334
7.496,0.067147,1.493382
7.497,0.066664,1.49343
7.498,0.06618,1.493479
7.499,0.065696,1.493528
7.5,0.06521,1.493577
7.501,0.064723,1.493625
7.502,0.064235,1.493674
7.503,0.063746,1.493724
7.504,0.063256,1.493773
7.505,0.062764,1.493822
7.506,0.062272,1.493871
7.507,0.061779,1.493921
7.508,0.061285,1.493971
7.509,0.06079,1.49402
7.51,0.060294,1.49407
7.511,0.059797,1.49412
7.512,0.059299,1.49417
7.513,0.0588,1.49422
7.514,0.0583,1.49427
7.515,0.0578,1.49432
